tanggal,nama_stasiun,penumpang_berangkat_komuter,penumpang_datang_komuter
2024-02-17,CIKOYA,142,74
2024-02-17,CIKOYA,175,114
2024-02-17,CIKOYA,101,108
2024-02-17,CIKOYA,48,41
2024-02-17,CIKOYA,73,125
2024-02-17,CIKOYA,87,161
2024-02-17,CIKOYA,50,106
2024-02-17,CIKOYA,16,37
2024-02-17,CILEJIT,273,178
2024-02-17,CILEJIT,384,237
2024-02-17,CILEJIT,239,191
2024-02-17,CILEJIT,110,98
2024-02-17,CILEJIT,151,300
2024-02-17,CILEJIT,177,355
2024-02-17,CILEJIT,102,214
2024-02-17,CILEJIT,41,88
2024-02-17,CICAYUR,322,176
2024-02-17,CICAYUR,364,267
2024-02-17,CICAYUR,250,216
2024-02-17,CICAYUR,127,68
2024-02-17,CICAYUR,185,299
2024-02-17,CICAYUR,210,302
2024-02-17,CICAYUR,121,181
2024-02-17,CICAYUR,45,89
2024-02-16,TIGARAKSA,518,307
2024-02-16,TIGARAKSA,710,484
2024-02-16,TIGARAKSA,459,380
2024-02-16,TIGARAKSA,215,143
2024-02-16,TIGARAKSA,334,574
2024-02-16,TIGARAKSA,413,543
2024-02-16,TIGARAKSA,198,353
2024-02-16,TIGARAKSA,76,152
2024-02-16,TANAHABANG,5800,3565
2024-02-16,TANAHABANG,7853,5311
2024-02-16,TANAHABANG,5430,3650
2024-02-16,TANAHABANG,1917,1827
2024-02-16,TANAHABANG,3601,5691
2024-02-16,TANAHABANG,3957,6158
2024-02-16,TANAHABANG,2298,4058
2024-02-16,TANAHABANG,908,1450
2024-02-16,TENJO,522,254
2024-02-16,TENJO,576,315
2024-02-16,TENJO,386,317
2024-02-16,TENJO,159,121
2024-02-16,TENJO,296,388
2024-02-16,TENJO,375,529
2024-02-16,TENJO,194,320
2024-02-16,TENJO,60,120
2024-02-16,SERPONG,767,500
2024-02-16,SERPONG,997,628
2024-02-16,SERPONG,581,538
2024-02-16,SERPONG,297,226
2024-02-16,SERPONG,471,733
2024-02-16,SERPONG,579,1023
2024-02-16,SERPONG,277,482
2024-02-16,SERPONG,115,239
2024-02-16,SUDIMARA,2399,1154
2024-02-16,SUDIMARA,2746,1803
2024-02-16,SUDIMARA,1649,1211
2024-02-16,SUDIMARA,697,616
2024-02-16,SUDIMARA,1072,2080
2024-02-16,SUDIMARA,1448,2229
2024-02-16,SUDIMARA,845,1533
2024-02-16,SUDIMARA,295,544
2024-02-16,RAWA BUNTU,2791,1272
2024-02-16,RAWA BUNTU,3248,1997
2024-02-16,RAWA BUNTU,2146,1652
2024-02-16,RAWA BUNTU,705,708
2024-02-16,RAWA BUNTU,1163,2250
2024-02-16,RAWA BUNTU,1850,2971
2024-02-16,RAWA BUNTU,940,1427
2024-02-16,RAWA BUNTU,339,736
2024-02-16,RANGKASBITUNG,1534,755
2024-02-16,RANGKASBITUNG,1635,938
2024-02-16,RANGKASBITUNG,1011,912
2024-02-16,RANGKASBITUNG,558,381
2024-02-16,RANGKASBITUNG,853,1403
2024-02-16,RANGKASBITUNG,885,1285
2024-02-16,RANGKASBITUNG,464,923
2024-02-16,RANGKASBITUNG,185,356
2024-02-16,PARUNGPANJANG,1654,755
2024-02-16,PARUNGPANJANG,2017,1151
2024-02-16,PARUNGPANJANG,1258,1187
2024-02-16,PARUNGPANJANG,593,369
2024-02-16,PARUNGPANJANG,955,1581
2024-02-16,PARUNGPANJANG,1257,1828
2024-02-16,PARUNGPANJANG,494,1011
2024-02-16,PARUNGPANJANG,246,385
2024-02-16,PALMERAH,2841,1452
2024-02-16,PALMERAH,2967,2704
2024-02-16,PALMERAH,2245,2351
2024-02-16,PALMERAH,988,840
2024-02-16,PALMERAH,1490,3288
2024-02-16,PALMERAH,2216,3059
2024-02-16,PALMERAH,980,2241
2024-02-16,PALMERAH,441,698
2024-02-16,PONDOKRANJI,1305,782
2024-02-16,PONDOKRANJI,1512,1103
2024-02-16,PONDOKRANJI,959,776
2024-02-16,PONDOKRANJI,407,363
2024-02-16,PONDOKRANJI,788,1340
2024-02-16,PONDOKRANJI,829,1410
2024-02-16,PONDOKRANJI,394,792
2024-02-16,PONDOKRANJI,167,357
2024-02-16,MAJA,503,281
2024-02-16,MAJA,539,397
2024-02-16,MAJA,416,284
2024-02-16,MAJA,185,135
2024-02-16,MAJA,299,493
2024-02-16,MAJA,291,493
2024-02-16,MAJA,168,269
2024-02-16,MAJA,63,119
2024-02-16,KEBAYORAN,2500,1372
2024-02-16,KEBAYORAN,3152,1831
2024-02-16,KEBAYORAN,1651,1635
2024-02-16,KEBAYORAN,802,696
2024-02-16,KEBAYORAN,1073,2462
2024-02-16,KEBAYORAN,1377,2637
2024-02-16,KEBAYORAN,750,1765
2024-02-16,KEBAYORAN,277,674
2024-02-16,JURANGMANGU,1485,724
2024-02-16,JURANGMANGU,1924,1354
2024-02-16,JURANGMANGU,1195,1155
2024-02-16,JURANGMANGU,530,370
2024-02-16,JURANGMANGU,762,1218
2024-02-16,JURANGMANGU,1080,1446
2024-02-16,JURANGMANGU,527,1010
2024-02-16,JURANGMANGU,199,458
2024-02-16,DARU,490,234
2024-02-16,DARU,622,351
2024-02-16,DARU,344,258
2024-02-16,DARU,144,121
2024-02-16,DARU,241,421
2024-02-16,DARU,293,504
2024-02-16,DARU,171,253
2024-02-16,DARU,70,98
2024-02-16,CITERAS,140,73
2024-02-16,CITERAS,202,104
2024-02-16,CITERAS,123,83
2024-02-16,CITERAS,55,30
2024-02-16,CITERAS,78,123
2024-02-16,CITERAS,94,158
2024-02-16,CITERAS,45,74
2024-02-16,CITERAS,17,32
2024-02-16,CISAUK,1482,707
2024-02-16,CISAUK,1891,1322
2024-02-16,CISAUK,1311,859
2024-02-16,CISAUK,444,367
2024-02-16,CISAUK,762,1595
2024-02-16,CISAUK,971,1422
2024-02-16,CISAUK,516,888
2024-02-16,CISAUK,221,446
2024-02-16,CIKOYA,162,82
2024-02-16,CIKOYA,171,109
2024-02-16,CIKOYA,128,88
2024-02-16,CIKOYA,58,37
2024-02-16,CIKOYA,76,113
2024-02-16,CIKOYA,106,126
2024-02-16,CIKOYA,58,90
2024-02-16,CIKOYA,18,37
2024-02-16,CILEJIT,355,147
2024-02-16,CILEJIT,405,245
2024-02-16,CILEJIT,263,182
2024-02-16,CILEJIT,118,77
2024-02-16,CILEJIT,149,318
2024-02-16,CILEJIT,199,304
2024-02-16,CILEJIT,109,196
2024-02-16,CILEJIT,50,90
2024-02-16,CICAYUR,297,169
2024-02-16,CICAYUR,444,290
2024-02-16,CICAYUR,290,198
2024-02-16,CICAYUR,106,98
2024-02-16,CICAYUR,177,334
2024-02-16,CICAYUR,244,379
2024-02-16,CICAYUR,130,208
2024-02-16,CICAYUR,47,94
2024-02-15,TIGARAKSA,668,308
2024-02-15,TIGARAKSA,818,405
2024-02-15,TIGARAKSA,548,392
2024-02-15,TIGARAKSA,190,133
2024-02-15,TIGARAKSA,315,550
2024-02-15,TIGARAKSA,400,542
2024-02-15,TIGARAKSA,226,390
2024-02-15,TIGARAKSA,94,154
2024-02-15,TANAHABANG,7142,3563
2024-02-15,TANAHABANG,8172,5752
2024-02-15,TANAHABANG,5229,4555
2024-02-15,TANAHABANG,2252,1714
2024-02-15,TANAHABANG,3454,6248
2024-02-15,TANAHABANG,4160,6508
2024-02-15,TANAHABANG,1799,4321
2024-02-15,TANAHABANG,840,2061
2024-02-15,TENJO,718,262
2024-02-15,TENJO,767,371
2024-02-15,TENJO,513,313
2024-02-15,TENJO,236,111
2024-02-15,TENJO,367,374
2024-02-15,TENJO,459,428
2024-02-15,TENJO,214,335
2024-02-15,TENJO,88,116
2024-02-15,SERPONG,833,558
2024-02-15,SERPONG,833,712
2024-02-15,SERPONG,748,697
2024-02-15,SERPONG,310,209
2024-02-15,SERPONG,371,881
2024-02-15,SERPONG,525,914
2024-02-15,SERPONG,254,550
2024-02-15,SERPONG,118,264
2024-02-15,SUDIMARA,2281,1135
2024-02-15,SUDIMARA,2485,1719
2024-02-15,SUDIMARA,1882,1344
2024-02-15,SUDIMARA,760,658
2024-02-15,SUDIMARA,1323,1976
2024-02-15,SUDIMARA,1499,2496
2024-02-15,SUDIMARA,684,1625
2024-02-15,SUDIMARA,267,678
2024-02-15,RAWA BUNTU,2459,1494
2024-02-15,RAWA BUNTU,3123,2183
2024-02-15,RAWA BUNTU,2108,1792
2024-02-15,RAWA BUNTU,828,646
2024-02-15,RAWA BUNTU,1352,2374
2024-02-15,RAWA BUNTU,1896,2492
2024-02-15,RAWA BUNTU,994,1671
2024-02-15,RAWA BUNTU,327,664
2024-02-15,RANGKASBITUNG,2405,589
2024-02-15,RANGKASBITUNG,2683,746
2024-02-15,RANGKASBITUNG,2105,664
2024-02-15,RANGKASBITUNG,679,299
2024-02-15,RANGKASBITUNG,1177,919
2024-02-15,RANGKASBITUNG,1535,1303
2024-02-15,RANGKASBITUNG,862,721
2024-02-15,RANGKASBITUNG,341,283
2024-02-15,PARUNGPANJANG,1822,707
2024-02-15,PARUNGPANJANG,2303,1295
2024-02-15,PARUNGPANJANG,1536,952
2024-02-15,PARUNGPANJANG,623,396
2024-02-15,PARUNGPANJANG,1022,1639
2024-02-15,PARUNGPANJANG,1209,1579
2024-02-15,PARUNGPANJANG,601,1043
2024-02-15,PARUNGPANJANG,265,468
2024-02-15,PALMERAH,3055,1890
2024-02-15,PALMERAH,3261,2235
2024-02-15,PALMERAH,2289,2340
2024-02-15,PALMERAH,911,983
2024-02-15,PALMERAH,1782,3299
2024-02-15,PALMERAH,1903,3741
2024-02-15,PALMERAH,899,2078
2024-02-15,PALMERAH,391,822
2024-02-15,PONDOKRANJI,1204,771
2024-02-15,PONDOKRANJI,1472,1158
2024-02-15,PONDOKRANJI,1069,832
2024-02-15,PONDOKRANJI,437,400
2024-02-15,PONDOKRANJI,691,1335
2024-02-15,PONDOKRANJI,832,1434
2024-02-15,PONDOKRANJI,427,931
2024-02-15,PONDOKRANJI,141,366
2024-02-15,MAJA,596,256
2024-02-15,MAJA,707,330
2024-02-15,MAJA,529,263
2024-02-15,MAJA,188,112
2024-02-15,MAJA,285,381
2024-02-15,MAJA,385,517
2024-02-15,MAJA,197,319
2024-02-15,MAJA,86,127
2024-02-15,KEBAYORAN,2498,1310
2024-02-15,KEBAYORAN,2407,2065
2024-02-15,KEBAYORAN,1759,1774
2024-02-15,KEBAYORAN,676,618
2024-02-15,KEBAYORAN,1339,2426
2024-02-15,KEBAYORAN,1674,3099
2024-02-15,KEBAYORAN,810,1942
2024-02-15,KEBAYORAN,316,650
2024-02-15,JURANGMANGU,1400,796
2024-02-15,JURANGMANGU,1640,1214
2024-02-15,JURANGMANGU,1355,1060
2024-02-15,JURANGMANGU,446,381
2024-02-15,JURANGMANGU,889,1616
2024-02-15,JURANGMANGU,1152,1755
2024-02-15,JURANGMANGU,517,1093
2024-02-15,JURANGMANGU,221,346
2024-02-15,DARU,524,260
2024-02-15,DARU,590,365
2024-02-15,DARU,404,258
2024-02-15,DARU,165,123
2024-02-15,DARU,249,428
2024-02-15,DARU,333,408
2024-02-15,DARU,156,265
2024-02-15,DARU,68,110
2024-02-15,CITERAS,220,67
2024-02-15,CITERAS,273,96
2024-02-15,CITERAS,156,89
2024-02-15,CITERAS,57,36
2024-02-15,CITERAS,92,123
2024-02-15,CITERAS,131,138
2024-02-15,CITERAS,71,75
2024-02-15,CITERAS,26,34
2024-02-15,CISAUK,1640,823
2024-02-15,CISAUK,1574,1286
2024-02-15,CISAUK,1271,1063
2024-02-15,CISAUK,440,370
2024-02-15,CISAUK,812,1370
2024-02-15,CISAUK,1049,1818
2024-02-15,CISAUK,528,890
2024-02-15,CISAUK,218,339
2024-02-15,CIKOYA,142,74
2024-02-15,CIKOYA,193,103
2024-02-15,CIKOYA,114,80
2024-02-15,CIKOYA,50,30
2024-02-15,CIKOYA,82,116
2024-02-15,CIKOYA,113,134
2024-02-15,CIKOYA,48,98
2024-02-15,CIKOYA,24,37
2024-02-15,CILEJIT,313,155
2024-02-15,CILEJIT,445,229
2024-02-15,CILEJIT,272,205
2024-02-15,CILEJIT,127,82
2024-02-15,CILEJIT,174,255
2024-02-15,CILEJIT,248,276
2024-02-15,CILEJIT,129,193
2024-02-15,CILEJIT,49,70
2024-02-15,CICAYUR,419,203
2024-02-15,CICAYUR,377,246
2024-02-15,CICAYUR,312,245
2024-02-15,CICAYUR,116,81
2024-02-15,CICAYUR,170,315
2024-02-15,CICAYUR,225,401
2024-02-15,CICAYUR,132,244
2024-02-15,CICAYUR,47,86
2024-02-14,TIGARAKSA,572,293
2024-02-14,TIGARAKSA,726,430
2024-02-14,TIGARAKSA,472,427
2024-02-14,TIGARAKSA,193,177
2024-02-14,TIGARAKSA,340,536
2024-02-14,TIGARAKSA,431,637
2024-02-14,TIGARAKSA,190,360
2024-02-14,TIGARAKSA,80,181
2024-02-14,TANAHABANG,2947,1476
2024-02-14,TANAHABANG,3223,2072
2024-02-14,TANAHABANG,1906,1895
2024-02-14,TANAHABANG,794,683
2024-02-14,TANAHABANG,1233,2526
2024-02-14,TANAHABANG,1790,3076
2024-02-14,TANAHABANG,860,2032
2024-02-14,TANAHABANG,314,738
2024-02-14,TENJO,520,163
2024-02-14,TENJO,514,314
2024-02-14,TENJO,435,239
2024-02-14,TENJO,160,90
2024-02-14,TENJO,244,374
2024-02-14,TENJO,336,355
2024-02-14,TENJO,139,238
2024-02-14,TENJO,65,96
2024-02-14,SERPONG,544,280
2024-02-14,SERPONG,553,438
2024-02-14,SERPONG,379,398
2024-02-14,SERPONG,182,137
2024-02-14,SERPONG,240,554
2024-02-14,SERPONG,382,543
2024-02-14,SERPONG,173,327
2024-02-14,SERPONG,70,158
2024-02-14,SUDIMARA,1167,596
2024-02-14,SUDIMARA,1623,1017
2024-02-14,SUDIMARA,1039,746
2024-02-14,SUDIMARA,458,304
2024-02-14,SUDIMARA,611,1310
2024-02-14,SUDIMARA,873,1390
2024-02-14,SUDIMARA,476,923
2024-02-14,SUDIMARA,192,360
2024-02-14,RAWA BUNTU,1018,592
2024-02-14,RAWA BUNTU,1409,965
2024-02-14,RAWA BUNTU,840,721
2024-02-14,RAWA BUNTU,377,273
2024-02-14,RAWA BUNTU,583,1064
2024-02-14,RAWA BUNTU,712,1247
2024-02-14,RAWA BUNTU,349,753
2024-02-14,RAWA BUNTU,155,344
2024-02-14,RANGKASBITUNG,2003,578
2024-02-14,RANGKASBITUNG,2073,887
2024-02-14,RANGKASBITUNG,1465,797
2024-02-14,RANGKASBITUNG,599,313
2024-02-14,RANGKASBITUNG,1121,1122
2024-02-14,RANGKASBITUNG,1194,1349
2024-02-14,RANGKASBITUNG,547,834
2024-02-14,RANGKASBITUNG,254,293
2024-02-14,PARUNGPANJANG,1147,658
2024-02-14,PARUNGPANJANG,1600,1041
2024-02-14,PARUNGPANJANG,899,846
2024-02-14,PARUNGPANJANG,372,329
2024-02-14,PARUNGPANJANG,671,1244
2024-02-14,PARUNGPANJANG,932,1344
2024-02-14,PARUNGPANJANG,392,777
2024-02-14,PARUNGPANJANG,184,339
2024-02-14,PALMERAH,1342,719
2024-02-14,PALMERAH,1569,993
2024-02-14,PALMERAH,938,910
2024-02-14,PALMERAH,393,329
2024-02-14,PALMERAH,557,1142
2024-02-14,PALMERAH,764,1591
2024-02-14,PALMERAH,424,991
2024-02-14,PALMERAH,144,358
2024-02-14,PONDOKRANJI,818,414
2024-02-14,PONDOKRANJI,1028,660
2024-02-14,PONDOKRANJI,561,504
2024-02-14,PONDOKRANJI,250,234
2024-02-14,PONDOKRANJI,415,833
2024-02-14,PONDOKRANJI,500,995
2024-02-14,PONDOKRANJI,287,608
2024-02-14,PONDOKRANJI,116,232
2024-02-14,MAJA,500,223
2024-02-14,MAJA,582,314
2024-02-14,MAJA,389,284
2024-02-14,MAJA,169,124
2024-02-14,MAJA,251,393
2024-02-14,MAJA,345,512
2024-02-14,MAJA,155,255
2024-02-14,MAJA,64,115
2024-02-14,KEBAYORAN,1574,718
2024-02-14,KEBAYORAN,1584,1400
2024-02-14,KEBAYORAN,1156,1180
2024-02-14,KEBAYORAN,429,465
2024-02-14,KEBAYORAN,663,1359
2024-02-14,KEBAYORAN,1030,1752
2024-02-14,KEBAYORAN,538,934
2024-02-14,KEBAYORAN,218,455
2024-02-14,JURANGMANGU,933,639
2024-02-14,JURANGMANGU,1352,845
2024-02-14,JURANGMANGU,866,754
2024-02-14,JURANGMANGU,295,276
2024-02-14,JURANGMANGU,485,923
2024-02-14,JURANGMANGU,706,963
2024-02-14,JURANGMANGU,317,631
2024-02-14,JURANGMANGU,114,282
2024-02-14,DARU,401,171
2024-02-14,DARU,406,309
2024-02-14,DARU,314,241
2024-02-14,DARU,124,83
2024-02-14,DARU,181,300
2024-02-14,DARU,285,369
2024-02-14,DARU,137,268
2024-02-14,DARU,50,87
2024-02-14,CITERAS,155,63
2024-02-14,CITERAS,200,87
2024-02-14,CITERAS,121,84
2024-02-14,CITERAS,45,29
2024-02-14,CITERAS,89,119
2024-02-14,CITERAS,116,124
2024-02-14,CITERAS,48,78
2024-02-14,CITERAS,18,32
2024-02-14,CISAUK,822,476
2024-02-14,CISAUK,877,639
2024-02-14,CISAUK,616,520
2024-02-14,CISAUK,243,223
2024-02-14,CISAUK,377,805
2024-02-14,CISAUK,573,803
2024-02-14,CISAUK,291,617
2024-02-14,CISAUK,113,200
2024-02-14,CIKOYA,109,59
2024-02-14,CIKOYA,121,96
2024-02-14,CIKOYA,88,79
2024-02-14,CIKOYA,33,28
2024-02-14,CIKOYA,58,110
2024-02-14,CIKOYA,88,97
2024-02-14,CIKOYA,42,63
2024-02-14,CIKOYA,18,28
2024-02-14,CILEJIT,203,82
2024-02-14,CILEJIT,186,126
2024-02-14,CILEJIT,134,94
2024-02-14,CILEJIT,62,43
2024-02-14,CILEJIT,93,147
2024-02-14,CILEJIT,129,188
2024-02-14,CILEJIT,56,113
2024-02-14,CILEJIT,24,37
2024-02-14,CICAYUR,162,90
2024-02-14,CICAYUR,230,107
2024-02-14,CICAYUR,142,118
2024-02-14,CICAYUR,61,45
2024-02-14,CICAYUR,84,158
2024-02-14,CICAYUR,118,187
2024-02-14,CICAYUR,62,118
2024-02-14,CICAYUR,25,43
2024-02-13,TIGARAKSA,710,330
2024-02-13,TIGARAKSA,824,606
2024-02-13,TIGARAKSA,630,448
2024-02-13,TIGARAKSA,204,187
2024-02-13,TIGARAKSA,378,649
2024-02-13,TIGARAKSA,448,631
2024-02-13,TIGARAKSA,228,503
2024-02-13,TIGARAKSA,79,206
2024-02-13,TANAHABANG,7148,3352
2024-02-13,TANAHABANG,8931,4364
2024-02-13,TANAHABANG,5951,4601
2024-02-13,TANAHABANG,2259,1880
2024-02-13,TANAHABANG,3976,5913
2024-02-13,TANAHABANG,4394,6989
2024-02-13,TANAHABANG,2136,4016
2024-02-13,TANAHABANG,951,1528
2024-02-13,TENJO,489,452
2024-02-13,TENJO,684,648
2024-02-13,TENJO,391,569
2024-02-13,TENJO,144,188
2024-02-13,TENJO,301,767
2024-02-13,TENJO,374,741
2024-02-13,TENJO,158,522
2024-02-13,TENJO,62,218
2024-02-13,SERPONG,1159,388
2024-02-13,SERPONG,1205,686
2024-02-13,SERPONG,821,550
2024-02-13,SERPONG,323,197
2024-02-13,SERPONG,554,878
2024-02-13,SERPONG,615,884
2024-02-13,SERPONG,344,610
2024-02-13,SERPONG,129,237
2024-02-13,SUDIMARA,2593,1359
2024-02-13,SUDIMARA,2980,1876
2024-02-13,SUDIMARA,1970,1608
2024-02-13,SUDIMARA,905,561
2024-02-13,SUDIMARA,1595,1895
2024-02-13,SUDIMARA,1574,2409
2024-02-13,SUDIMARA,1007,1449
2024-02-13,SUDIMARA,329,620
2024-02-13,RAWA BUNTU,2794,1372
2024-02-13,RAWA BUNTU,3211,2324
2024-02-13,RAWA BUNTU,2673,1924
2024-02-13,RAWA BUNTU,1091,582
2024-02-13,RAWA BUNTU,1772,2236
2024-02-13,RAWA BUNTU,1853,2501
2024-02-13,RAWA BUNTU,974,1746
2024-02-13,RAWA BUNTU,399,706
2024-02-13,RANGKASBITUNG,1070,1818
2024-02-13,RANGKASBITUNG,1591,2833
2024-02-13,RANGKASBITUNG,1088,1968
2024-02-13,RANGKASBITUNG,447,843
2024-02-13,RANGKASBITUNG,712,2787
2024-02-13,RANGKASBITUNG,861,2983
2024-02-13,RANGKASBITUNG,429,1938
2024-02-13,RANGKASBITUNG,181,785
2024-02-13,PARUNGPANJANG,1768,975
2024-02-13,PARUNGPANJANG,2214,1406
2024-02-13,PARUNGPANJANG,1566,1237
2024-02-13,PARUNGPANJANG,552,539
2024-02-13,PARUNGPANJANG,1026,1645
2024-02-13,PARUNGPANJANG,1088,2116
2024-02-13,PARUNGPANJANG,606,1062
2024-02-13,PARUNGPANJANG,224,508
2024-02-13,PALMERAH,3181,1666
2024-02-13,PALMERAH,3559,2755
2024-02-13,PALMERAH,2934,2304
2024-02-13,PALMERAH,1187,826
2024-02-13,PALMERAH,1746,2966
2024-02-13,PALMERAH,2165,3515
2024-02-13,PALMERAH,1114,2424
2024-02-13,PALMERAH,486,863
2024-02-13,PONDOKRANJI,1568,638
2024-02-13,PONDOKRANJI,1851,1018
2024-02-13,PONDOKRANJI,1117,1019
2024-02-13,PONDOKRANJI,461,355
2024-02-13,PONDOKRANJI,774,1472
2024-02-13,PONDOKRANJI,988,1560
2024-02-13,PONDOKRANJI,494,1038
2024-02-13,PONDOKRANJI,226,332
2024-02-13,MAJA,488,405
2024-02-13,MAJA,708,557
2024-02-13,MAJA,434,456
2024-02-13,MAJA,193,204
2024-02-13,MAJA,277,609
2024-02-13,MAJA,374,678
2024-02-13,MAJA,183,444
2024-02-13,MAJA,77,216
2024-02-13,KEBAYORAN,3017,1387
2024-02-13,KEBAYORAN,2826,2192
2024-02-13,KEBAYORAN,2009,1765
2024-02-13,KEBAYORAN,978,675
2024-02-13,KEBAYORAN,1525,2592
2024-02-13,KEBAYORAN,1840,2477
2024-02-13,KEBAYORAN,909,1859
2024-02-13,KEBAYORAN,398,627
2024-02-13,JURANGMANGU,1784,913
2024-02-13,JURANGMANGU,2126,1225
2024-02-13,JURANGMANGU,1393,1204
2024-02-13,JURANGMANGU,568,479
2024-02-13,JURANGMANGU,827,1451
2024-02-13,JURANGMANGU,1134,1579
2024-02-13,JURANGMANGU,477,1011
2024-02-13,JURANGMANGU,236,453
2024-02-13,DARU,515,296
2024-02-13,DARU,664,399
2024-02-13,DARU,384,304
2024-02-13,DARU,184,129
2024-02-13,DARU,273,443
2024-02-13,DARU,319,530
2024-02-13,DARU,163,327
2024-02-13,DARU,63,145
2024-02-13,CITERAS,130,118
2024-02-13,CITERAS,168,183
2024-02-13,CITERAS,103,176
2024-02-13,CITERAS,44,56
2024-02-13,CITERAS,77,223
2024-02-13,CITERAS,92,229
2024-02-13,CITERAS,47,162
2024-02-13,CITERAS,18,71
2024-02-13,CISAUK,1533,811
2024-02-13,CISAUK,2188,1274
2024-02-13,CISAUK,1523,1018
2024-02-13,CISAUK,599,384
2024-02-13,CISAUK,909,1506
2024-02-13,CISAUK,1193,1504
2024-02-13,CISAUK,536,967
2024-02-13,CISAUK,225,365
2024-02-13,CIKOYA,166,91
2024-02-13,CIKOYA,217,141
2024-02-13,CIKOYA,136,98
2024-02-13,CIKOYA,58,41
2024-02-13,CIKOYA,86,153
2024-02-13,CIKOYA,98,165
2024-02-13,CIKOYA,58,99
2024-02-13,CIKOYA,22,45
2024-02-13,CILEJIT,298,172
2024-02-13,CILEJIT,405,265
2024-02-13,CILEJIT,217,256
2024-02-13,CILEJIT,108,86
2024-02-13,CILEJIT,152,326
2024-02-13,CILEJIT,227,355
2024-02-13,CILEJIT,91,274
2024-02-13,CILEJIT,38,86
2024-02-13,CICAYUR,431,194
2024-02-13,CICAYUR,422,281
2024-02-13,CICAYUR,292,219
2024-02-13,CICAYUR,132,76
2024-02-13,CICAYUR,224,348
2024-02-13,CICAYUR,245,331
2024-02-13,CICAYUR,117,216
2024-02-13,CICAYUR,51,89
2024-02-12,TIGARAKSA,648,307
2024-02-12,TIGARAKSA,765,478
2024-02-12,TIGARAKSA,507,411
2024-02-12,TIGARAKSA,244,164
2024-02-12,TIGARAKSA,334,482
2024-02-12,TIGARAKSA,523,668
2024-02-12,TIGARAKSA,238,402
2024-02-12,TIGARAKSA,82,136
2024-02-12,TANAHABANG,7400,3766
2024-02-12,TANAHABANG,8545,5706
2024-02-12,TANAHABANG,6188,4950
2024-02-12,TANAHABANG,2055,1615
2024-02-12,TANAHABANG,3312,6908
2024-02-12,TANAHABANG,4103,6541
2024-02-12,TANAHABANG,2361,4944
2024-02-12,TANAHABANG,879,1778
2024-02-12,TENJO,573,247
2024-02-12,TENJO,768,424
2024-02-12,TENJO,531,289
2024-02-12,TENJO,212,122
2024-02-12,TENJO,383,410
2024-02-12,TENJO,458,576
2024-02-12,TENJO,226,359
2024-02-12,TENJO,87,144
2024-02-12,SERPONG,934,430
2024-02-12,SERPONG,1045,827
2024-02-12,SERPONG,758,592
2024-02-12,SERPONG,328,241
2024-02-12,SERPONG,431,820
2024-02-12,SERPONG,554,1117
2024-02-12,SERPONG,320,520
2024-02-12,SERPONG,128,236
2024-02-12,SUDIMARA,2250,1125
2024-02-12,SUDIMARA,2888,1754
2024-02-12,SUDIMARA,1621,1518
2024-02-12,SUDIMARA,701,681
2024-02-12,SUDIMARA,1177,2122
2024-02-12,SUDIMARA,1696,2584
2024-02-12,SUDIMARA,848,1394
2024-02-12,SUDIMARA,315,559
2024-02-12,RAWA BUNTU,2678,1385
2024-02-12,RAWA BUNTU,3415,1865
2024-02-12,RAWA BUNTU,2044,1687
2024-02-12,RAWA BUNTU,992,617
2024-02-12,RAWA BUNTU,1235,2873
2024-02-12,RAWA BUNTU,1818,2644
2024-02-12,RAWA BUNTU,800,1671
2024-02-12,RAWA BUNTU,388,807
2024-02-12,RANGKASBITUNG,2000,797
2024-02-12,RANGKASBITUNG,2053,1068
2024-02-12,RANGKASBITUNG,1354,798
2024-02-12,RANGKASBITUNG,638,371
2024-02-12,RANGKASBITUNG,1030,1357
2024-02-12,RANGKASBITUNG,1291,1571
2024-02-12,RANGKASBITUNG,674,800
2024-02-12,RANGKASBITUNG,227,305
2024-02-12,PARUNGPANJANG,1917,796
2024-02-12,PARUNGPANJANG,1949,1293
2024-02-12,PARUNGPANJANG,1546,1066
2024-02-12,PARUNGPANJANG,565,473
2024-02-12,PARUNGPANJANG,1072,1430
2024-02-12,PARUNGPANJANG,1165,1610
2024-02-12,PARUNGPANJANG,671,1069
2024-02-12,PARUNGPANJANG,246,440
2024-02-12,PALMERAH,3190,1617
2024-02-12,PALMERAH,3674,2474
2024-02-12,PALMERAH,2595,1995
2024-02-12,PALMERAH,884,923
2024-02-12,PALMERAH,1627,3056
2024-02-12,PALMERAH,2057,3245
2024-02-12,PALMERAH,1133,2453
2024-02-12,PALMERAH,356,859
2024-02-12,PONDOKRANJI,1379,678
2024-02-12,PONDOKRANJI,1708,1193
2024-02-12,PONDOKRANJI,1021,808
2024-02-12,PONDOKRANJI,451,397
2024-02-12,PONDOKRANJI,661,1153
2024-02-12,PONDOKRANJI,777,1682
2024-02-12,PONDOKRANJI,482,1038
2024-02-12,PONDOKRANJI,193,412
2024-02-12,MAJA,531,261
2024-02-12,MAJA,762,378
2024-02-12,MAJA,454,351
2024-02-12,MAJA,193,111
2024-02-12,MAJA,275,425
2024-02-12,MAJA,343,573
2024-02-12,MAJA,186,280
2024-02-12,MAJA,69,128
2024-02-12,KEBAYORAN,2585,1601
2024-02-12,KEBAYORAN,2899,2219
2024-02-12,KEBAYORAN,1725,1535
2024-02-12,KEBAYORAN,799,752
