tanggal,nama_stasiun,penumpang_berangkat_komuter,penumpang_datang_komuter
2024-04-11 08:00,SERPONG,640,631
2024-04-11 09:00,SERPONG,281,227
2024-04-11 16:00,SERPONG,351,889
2024-04-11 17:00,SERPONG,466,972
2024-04-11 18:00,SERPONG,241,553
2024-04-11 19:00,SERPONG,100,245
2024-04-12 06:00,SERPONG,559,331
2024-04-12 07:00,SERPONG,607,478
2024-04-12 08:00,SERPONG,489,518
2024-04-12 09:00,SERPONG,190,177
2024-04-12 16:00,SERPONG,304,688
2024-04-12 17:00,SERPONG,439,675
2024-04-12 18:00,SERPONG,189,424
2024-04-12 19:00,SERPONG,85,173
2024-04-13 06:00,SERPONG,739,542
2024-04-13 07:00,SERPONG,952,706
2024-04-13 08:00,SERPONG,574,569
2024-04-13 09:00,SERPONG,234,216
2024-04-13 16:00,SERPONG,462,935
2024-04-13 17:00,SERPONG,578,922
2024-04-13 18:00,SERPONG,264,611
2024-04-13 19:00,SERPONG,103,225
2024-04-14 06:00,SERPONG,710,561
2024-04-14 07:00,SERPONG,982,756
2024-04-14 08:00,SERPONG,523,605
2024-04-14 09:00,SERPONG,243,246
2024-04-14 16:00,SERPONG,380,945
2024-04-14 17:00,SERPONG,499,1105
2024-04-14 18:00,SERPONG,282,603
2024-04-14 19:00,SERPONG,92,268
2024-04-15 06:00,SERPONG,804,411
2024-04-15 07:00,SERPONG,875,587
2024-04-15 08:00,SERPONG,535,633
2024-04-15 09:00,SERPONG,248,227
2024-04-15 16:00,SERPONG,373,697
2024-04-15 17:00,SERPONG,484,1032
2024-04-15 18:00,SERPONG,251,549
2024-04-15 19:00,SERPONG,102,236
2024-04-16 06:00,SERPONG,850,475
2024-04-16 07:00,SERPONG,1013,799
2024-04-16 08:00,SERPONG,730,636
2024-04-16 09:00,SERPONG,292,298
2024-04-16 16:00,SERPONG,502,869
2024-04-16 17:00,SERPONG,597,1164
2024-04-16 18:00,SERPONG,284,670
2024-04-16 19:00,SERPONG,103,273
2024-04-17 06:00,SERPONG,884,546
2024-04-17 07:00,SERPONG,915,693
2024-04-17 08:00,SERPONG,694,604
2024-04-17 09:00,SERPONG,308,239
2024-04-17 16:00,SERPONG,425,978
2024-04-17 17:00,SERPONG,514,946
2024-04-17 18:00,SERPONG,260,632
2024-04-17 19:00,SERPONG,103,272
2024-04-18 06:00,SERPONG,970,482
2024-04-18 07:00,SERPONG,887,803
2024-04-18 08:00,SERPONG,652,648
2024-04-18 09:00,SERPONG,250,247
2024-04-18 16:00,SERPONG,507,845
2024-04-18 17:00,SERPONG,599,1102
2024-04-18 18:00,SERPONG,268,692
2024-04-18 19:00,SERPONG,115,244
2024-04-19 06:00,SERPONG,811,447
2024-04-19 07:00,SERPONG,990,693
2024-04-19 08:00,SERPONG,774,643
2024-04-19 09:00,SERPONG,328,216
2024-04-19 16:00,SERPONG,488,799
2024-04-19 17:00,SERPONG,657,911
2024-04-19 18:00,SERPONG,321,685
2024-04-19 19:00,SERPONG,132,271
2024-04-20 06:00,SERPONG,774,402
2024-04-20 07:00,SERPONG,846,554
2024-04-20 08:00,SERPONG,535,463
2024-04-20 09:00,SERPONG,234,210
2024-04-20 16:00,SERPONG,432,673
2024-04-20 17:00,SERPONG,461,811
2024-04-20 18:00,SERPONG,211,464
2024-04-20 19:00,SERPONG,105,197
2024-04-21 06:00,SERPONG,629,472
2024-04-21 07:00,SERPONG,887,596
2024-04-21 08:00,SERPONG,634,605
2024-04-21 09:00,SERPONG,214,236
2024-04-21 16:00,SERPONG,348,787
2024-04-21 17:00,SERPONG,437,939
2024-04-21 18:00,SERPONG,215,457
2024-04-21 19:00,SERPONG,84,210
2024-04-22 06:00,SERPONG,833,542
2024-04-22 07:00,SERPONG,1012,788
2024-04-22 08:00,SERPONG,838,608
2024-04-22 09:00,SERPONG,307,308
2024-04-22 16:00,SERPONG,475,1113
2024-04-22 17:00,SERPONG,556,959
2024-04-22 18:00,SERPONG,265,721
2024-04-22 19:00,SERPONG,119,289
2024-04-23 06:00,SERPONG,1021,528
2024-04-23 07:00,SERPONG,1186,690
2024-04-23 08:00,SERPONG,678,615
2024-04-23 09:00,SERPONG,259,246
2024-04-23 16:00,SERPONG,518,840
2024-04-23 17:00,SERPONG,629,919
2024-04-23 18:00,SERPONG,304,627
2024-04-23 19:00,SERPONG,119,261
2024-04-24 06:00,SERPONG,989,564
2024-04-24 07:00,SERPONG,918,662
2024-04-24 08:00,SERPONG,628,713
2024-04-24 09:00,SERPONG,258,261
2024-04-24 16:00,SERPONG,493,917
2024-04-24 17:00,SERPONG,634,973
2024-04-24 18:00,SERPONG,315,669
2024-04-24 19:00,SERPONG,106,254
2024-04-25 06:00,SERPONG,1009,507
2024-04-25 07:00,SERPONG,1108,870
2024-04-25 08:00,SERPONG,680,676
2024-04-25 09:00,SERPONG,320,290
2024-04-25 16:00,SERPONG,501,785
2024-04-25 17:00,SERPONG,703,939
2024-04-25 18:00,SERPONG,288,616
2024-04-25 19:00,SERPONG,133,217
2024-04-26 06:00,SERPONG,984,558
2024-04-26 07:00,SERPONG,1148,627
2024-04-26 08:00,SERPONG,811,522
2024-04-26 09:00,SERPONG,313,208
2024-04-26 16:00,SERPONG,448,921
2024-04-26 17:00,SERPONG,673,840
2024-04-26 18:00,SERPONG,326,607
2024-04-26 19:00,SERPONG,122,238
2024-04-27 06:00,SERPONG,760,387
2024-04-27 07:00,SERPONG,920,717
2024-04-27 08:00,SERPONG,561,610
2024-04-27 09:00,SERPONG,238,185
2024-04-27 16:00,SERPONG,432,861
2024-04-27 17:00,SERPONG,580,835
2024-04-27 18:00,SERPONG,290,589
2024-04-27 19:00,SERPONG,98,185
2024-04-28 06:00,SERPONG,754,366
2024-04-28 07:00,SERPONG,804,551
2024-04-28 08:00,SERPONG,514,522
2024-04-28 09:00,SERPONG,227,226
2024-04-28 16:00,SERPONG,345,689
2024-04-28 17:00,SERPONG,381,750
2024-04-28 18:00,SERPONG,239,533
2024-04-28 19:00,SERPONG,81,229
2024-04-29 06:00,SERPONG,946,518
2024-04-29 07:00,SERPONG,1230,864
2024-04-29 08:00,SERPONG,757,762
2024-04-29 09:00,SERPONG,331,318
2024-04-29 16:00,SERPONG,563,992
2024-04-29 17:00,SERPONG,667,1124
2024-04-29 18:00,SERPONG,315,733
2024-04-29 19:00,SERPONG,118,261
2024-04-30 06:00,SERPONG,563,211
2024-04-30 07:00,SERPONG,831,351
2024-04-30 08:00,SERPONG,447,236
2024-04-30 09:00,SERPONG,204,106
2024-04-30 16:00,SERPONG,329,338
2024-04-30 17:00,SERPONG,437,372
2024-04-30 18:00,SERPONG,180,235
2024-04-30 19:00,SERPONG,92,94
2024-05-01 06:00,SERPONG,638,336
2024-05-01 07:00,SERPONG,872,594
2024-05-01 08:00,SERPONG,497,496
2024-05-01 09:00,SERPONG,246,187
2024-05-01 16:00,SERPONG,315,607
2024-05-01 17:00,SERPONG,433,745
2024-05-01 18:00,SERPONG,236,450
2024-05-01 19:00,SERPONG,74,158
2024-05-02 06:00,SERPONG,706,230
2024-05-02 07:00,SERPONG,823,350
2024-05-02 08:00,SERPONG,564,236
2024-05-02 09:00,SERPONG,207,98
2024-05-02 16:00,SERPONG,335,433
2024-05-02 17:00,SERPONG,407,391
2024-05-02 18:00,SERPONG,192,277
2024-05-02 19:00,SERPONG,88,94
2024-05-03 06:00,SERPONG,816,480
2024-05-03 07:00,SERPONG,1059,712
2024-05-03 08:00,SERPONG,578,632
2024-05-03 09:00,SERPONG,303,212
2024-05-03 16:00,SERPONG,444,910
2024-05-03 17:00,SERPONG,581,986
2024-05-03 18:00,SERPONG,301,584
2024-05-03 19:00,SERPONG,113,259
2024-05-04 06:00,SERPONG,740,338
2024-05-04 07:00,SERPONG,921,545
2024-05-04 08:00,SERPONG,511,453
2024-05-04 09:00,SERPONG,281,202
2024-05-04 16:00,SERPONG,389,743
2024-05-04 17:00,SERPONG,481,809
2024-05-04 18:00,SERPONG,279,408
2024-05-04 19:00,SERPONG,110,178
2024-05-05 06:00,SERPONG,533,358
2024-05-05 07:00,SERPONG,620,513
2024-05-05 08:00,SERPONG,398,471
2024-05-05 09:00,SERPONG,161,176
2024-05-05 16:00,SERPONG,278,622
2024-05-05 17:00,SERPONG,360,666
2024-05-05 18:00,SERPONG,182,410
2024-05-05 19:00,SERPONG,67,174
2024-05-06 06:00,SERPONG,880,571
2024-05-06 07:00,SERPONG,1143,685
2024-05-06 08:00,SERPONG,618,648
2024-05-06 09:00,SERPONG,290,235
2024-05-06 16:00,SERPONG,437,800
2024-05-06 17:00,SERPONG,511,1083
2024-05-06 18:00,SERPONG,271,748
2024-05-06 19:00,SERPONG,115,237
2024-05-07 06:00,SERPONG,856,543
2024-05-07 07:00,SERPONG,1099,666
2024-05-07 08:00,SERPONG,655,615
2024-05-07 09:00,SERPONG,277,223
2024-05-07 16:00,SERPONG,557,945
2024-05-07 17:00,SERPONG,600,1191
2024-05-07 18:00,SERPONG,358,690
2024-05-07 19:00,SERPONG,126,268
2024-05-08 06:00,SERPONG,1016,494
2024-05-08 07:00,SERPONG,1203,704
2024-05-08 08:00,SERPONG,687,624
2024-05-08 09:00,SERPONG,306,289
2024-05-08 16:00,SERPONG,457,803
2024-05-08 17:00,SERPONG,642,1129
2024-05-08 18:00,SERPONG,374,624
2024-05-08 19:00,SERPONG,113,292
2024-05-09 06:00,SERPONG,717,421
2024-05-09 07:00,SERPONG,717,523
2024-05-09 08:00,SERPONG,618,528
2024-05-09 09:00,SERPONG,226,212
2024-05-09 16:00,SERPONG,393,731
2024-05-09 17:00,SERPONG,423,711
2024-05-09 18:00,SERPONG,248,529
2024-05-09 19:00,SERPONG,100,174
2024-05-10 06:00,SERPONG,793,451
2024-05-10 07:00,SERPONG,732,662
2024-05-10 08:00,SERPONG,607,448
2024-05-10 09:00,SERPONG,214,182
2024-05-10 16:00,SERPONG,324,652
2024-05-10 17:00,SERPONG,513,722
2024-05-10 18:00,SERPONG,216,527
2024-05-10 19:00,SERPONG,100,192
2024-05-14 06:00,SERPONG,580,269
2024-05-14 07:00,SERPONG,579,388
2024-05-14 08:00,SERPONG,390,316
2024-05-14 09:00,SERPONG,155,125
2024-05-14 16:00,SERPONG,258,531
2024-05-14 17:00,SERPONG,313,553
2024-05-14 18:00,SERPONG,157,342
2024-05-14 19:00,SERPONG,63,133
2024-08-19 06:00,SERPONG,868,629
2024-08-19 07:00,SERPONG,1022,978
2024-08-19 08:00,SERPONG,849,735
2024-08-19 09:00,SERPONG,304,255
2024-08-19 16:00,SERPONG,575,1042
2024-08-19 17:00,SERPONG,643,1161
2024-08-19 18:00,SERPONG,320,716
2024-08-19 19:00,SERPONG,119,306
2024-10-24 06:00,SERPONG,557,193
2024-10-24 07:00,SERPONG,717,351
2024-10-24 08:00,SERPONG,472,230
2024-10-24 09:00,SERPONG,210,93
2024-10-24 16:00,SERPONG,357,381
2024-10-24 17:00,SERPONG,347,381
2024-10-24 18:00,SERPONG,188,283
2024-10-24 19:00,SERPONG,88,113
2024-11-01 06:00,SERPONG,1108,543
2024-11-01 07:00,SERPONG,1006,805
2024-11-01 08:00,SERPONG,775,662
2024-11-01 09:00,SERPONG,274,238
2024-11-01 16:00,SERPONG,468,1037
2024-11-01 17:00,SERPONG,570,1045
2024-11-01 18:00,SERPONG,331,615
2024-11-01 19:00,SERPONG,120,285
2024-11-02 06:00,SERPONG,997,501
2024-11-02 07:00,SERPONG,1244,663
2024-11-02 08:00,SERPONG,840,512
2024-11-02 09:00,SERPONG,284,237
2024-11-02 16:00,SERPONG,465,737
2024-11-02 17:00,SERPONG,659,877
2024-11-02 18:00,SERPONG,317,626
2024-11-02 19:00,SERPONG,108,204
2024-11-03 06:00,SERPONG,853,469
2024-11-03 07:00,SERPONG,864,691
2024-11-03 08:00,SERPONG,641,585
2024-11-03 09:00,SERPONG,272,214
2024-11-03 16:00,SERPONG,380,728
2024-11-03 17:00,SERPONG,492,814
2024-11-03 18:00,SERPONG,226,581
2024-11-03 19:00,SERPONG,111,240
2024-11-04 06:00,SERPONG,931,522
2024-11-04 07:00,SERPONG,1176,807
2024-11-04 08:00,SERPONG,783,751
2024-11-04 09:00,SERPONG,362,319
2024-11-04 16:00,SERPONG,452,898
2024-11-04 17:00,SERPONG,754,1110
2024-11-04 18:00,SERPONG,368,669
2024-11-04 19:00,SERPONG,146,255
2024-11-05 06:00,SERPONG,815,581
2024-11-05 07:00,SERPONG,1215,796
2024-11-05 08:00,SERPONG,660,707
2024-11-05 09:00,SERPONG,268,279
2024-11-05 16:00,SERPONG,504,921
2024-11-05 17:00,SERPONG,628,1117
2024-11-05 18:00,SERPONG,309,582
2024-11-05 19:00,SERPONG,106,304
2024-11-06 06:00,SERPONG,799,495
2024-11-06 07:00,SERPONG,944,655
2024-11-06 08:00,SERPONG,583,546
2024-11-06 09:00,SERPONG,240,275
2024-11-06 16:00,SERPONG,394,849
2024-11-06 17:00,SERPONG,527,1106
2024-11-06 18:00,SERPONG,266,660
2024-11-06 19:00,SERPONG,104,282
2024-11-07 06:00,SERPONG,711,502
2024-11-07 07:00,SERPONG,911,753
2024-11-07 08:00,SERPONG,517,724
2024-11-07 09:00,SERPONG,272,276
2024-11-07 16:00,SERPONG,438,816
2024-11-07 17:00,SERPONG,530,939
2024-11-07 18:00,SERPONG,272,567
2024-11-07 19:00,SERPONG,110,249
2024-11-08 06:00,SERPONG,898,590
2024-11-08 07:00,SERPONG,1247,838
2024-11-08 08:00,SERPONG,758,621
2024-11-08 09:00,SERPONG,283,299
2024-11-08 16:00,SERPONG,501,1017
2024-11-08 17:00,SERPONG,630,1067
2024-11-08 18:00,SERPONG,313,745
2024-11-08 19:00,SERPONG,115,226
2024-11-09 06:00,SERPONG,841,420
2024-11-09 07:00,SERPONG,934,763
2024-11-09 08:00,SERPONG,738,489
2024-11-09 09:00,SERPONG,314,210
2024-11-09 16:00,SERPONG,383,718
2024-11-09 17:00,SERPONG,605,1001
2024-11-09 18:00,SERPONG,261,583
2024-11-09 19:00,SERPONG,100,202
2024-11-10 06:00,SERPONG,771,458
2024-11-10 07:00,SERPONG,912,693
2024-11-10 08:00,SERPONG,603,514
2024-11-10 09:00,SERPONG,244,210
2024-11-10 16:00,SERPONG,313,646
2024-11-10 17:00,SERPONG,433,785
2024-11-10 18:00,SERPONG,231,495
2024-11-10 19:00,SERPONG,89,202
2024-11-11 06:00,SERPONG,904,549
2024-11-11 07:00,SERPONG,1235,836
2024-11-11 08:00,SERPONG,818,624
2024-11-11 09:00,SERPONG,315,293
2024-11-11 16:00,SERPONG,479,1053
2024-11-11 17:00,SERPONG,646,938
2024-11-11 18:00,SERPONG,341,620
2024-11-11 19:00,SERPONG,138,295
2024-11-12 06:00,SERPONG,955,547
2024-11-12 07:00,SERPONG,996,888
2024-11-12 08:00,SERPONG,737,660
2024-11-12 09:00,SERPONG,327,229
2024-11-12 16:00,SERPONG,531,933
2024-11-12 17:00,SERPONG,523,1042
2024-11-12 18:00,SERPONG,334,726
2024-11-12 19:00,SERPONG,125,260
2024-11-13 06:00,SERPONG,907,463
2024-11-13 07:00,SERPONG,984,818
2024-11-13 08:00,SERPONG,768,547
2024-11-13 09:00,SERPONG,288,274
2024-11-13 16:00,SERPONG,431,966
2024-11-13 17:00,SERPONG,580,1164
2024-11-13 18:00,SERPONG,341,584
2024-11-13 19:00,SERPONG,132,245
2024-11-14 06:00,SERPONG,870,567
2024-11-14 07:00,SERPONG,1092,819
2024-11-14 08:00,SERPONG,685,695
2024-11-14 09:00,SERPONG,323,291
2024-11-14 16:00,SERPONG,438,828
2024-11-14 17:00,SERPONG,693,1067
2024-11-14 18:00,SERPONG,269,686
2024-11-14 19:00,SERPONG,109,257
2024-11-15 06:00,SERPONG,1047,525
2024-11-15 07:00,SERPONG,1140,768
2024-11-15 08:00,SERPONG,806,594
2024-11-15 09:00,SERPONG,309,250
2024-11-15 16:00,SERPONG,544,904
2024-11-15 17:00,SERPONG,565,1170
2024-11-15 18:00,SERPONG,311,720
2024-11-15 19:00,SERPONG,119,298
2024-11-16 06:00,SERPONG,1259,633
2024-11-16 07:00,SERPONG,1333,860
2024-11-16 08:00,SERPONG,861,602
2024-11-16 09:00,SERPONG,355,298
2024-11-16 16:00,SERPONG,705,847
2024-11-16 17:00,SERPONG,762,1122
2024-11-16 18:00,SERPONG,392,605
2024-11-16 19:00,SERPONG,148,275
2024-11-17 06:00,SERPONG,556,398
2024-11-17 07:00,SERPONG,832,535
2024-11-17 08:00,SERPONG,515,479
2024-11-17 09:00,SERPONG,205,208
2024-11-17 16:00,SERPONG,373,635
2024-11-17 17:00,SERPONG,495,777
2024-11-17 18:00,SERPONG,246,428
2024-11-17 19:00,SERPONG,95,200
2024-11-18 06:00,SERPONG,1058,573
2024-11-18 07:00,SERPONG,1180,858
2024-11-18 08:00,SERPONG,670,708
2024-11-18 09:00,SERPONG,301,293
2024-11-18 16:00,SERPONG,473,1032
2024-11-18 17:00,SERPONG,706,971
2024-11-18 18:00,SERPONG,314,716
2024-11-18 19:00,SERPONG,121,300
2024-11-19 06:00,SERPONG,952,478
2024-11-19 07:00,SERPONG,1009,759
2024-11-19 08:00,SERPONG,605,609
2024-11-19 09:00,SERPONG,263,269
2024-11-19 16:00,SERPONG,467,923
2024-11-19 17:00,SERPONG,533,950
2024-11-19 18:00,SERPONG,261,641
2024-11-19 19:00,SERPONG,113,211
2024-11-20 06:00,SERPONG,778,515
2024-11-20 07:00,SERPONG,907,709
2024-11-20 08:00,SERPONG,640,671
2024-11-20 09:00,SERPONG,264,214
2024-11-20 16:00,SERPONG,453,876
2024-11-20 17:00,SERPONG,608,993
2024-11-20 18:00,SERPONG,272,510
2024-11-20 19:00,SERPONG,120,267
2024-11-21 06:00,SERPONG,806,444
2024-11-21 07:00,SERPONG,962,756
2024-11-21 08:00,SERPONG,737,653
2024-11-21 09:00,SERPONG,290,276
2024-11-21 16:00,SERPONG,491,790
2024-11-21 17:00,SERPONG,608,921
2024-11-21 18:00,SERPONG,326,579
2024-11-21 19:00,SERPONG,99,258
2024-11-22 06:00,SERPONG,925,539
2024-11-22 07:00,SERPONG,1169,857
2024-11-22 08:00,SERPONG,770,692
2024-11-22 09:00,SERPONG,336,232
2024-11-22 16:00,SERPONG,431,888
2024-11-22 17:00,SERPONG,570,863
2024-11-22 18:00,SERPONG,325,574
2024-11-22 19:00,SERPONG,117,271
2024-11-23 06:00,SERPONG,781,456
2024-11-23 07:00,SERPONG,1008,658
2024-11-23 08:00,SERPONG,665,535
2024-11-23 09:00,SERPONG,261,216
2024-11-23 16:00,SERPONG,420,683
2024-11-23 17:00,SERPONG,513,807
2024-11-23 18:00,SERPONG,291,496
2024-11-23 19:00,SERPONG,110,205
2024-11-24 06:00,SERPONG,574,388
2024-11-24 07:00,SERPONG,728,575
2024-11-24 08:00,SERPONG,520,461
2024-11-24 09:00,SERPONG,176,192
2024-11-24 16:00,SERPONG,271,540
2024-11-24 17:00,SERPONG,378,602
2024-11-24 18:00,SERPONG,167,499
2024-11-24 19:00,SERPONG,82,188
2024-11-25 06:00,SERPONG,1060,472
2024-11-25 07:00,SERPONG,1120,909
2024-11-25 08:00,SERPONG,822,608
2024-11-25 09:00,SERPONG,360,302
2024-11-25 16:00,SERPONG,494,1084
2024-11-25 17:00,SERPONG,695,978
2024-11-25 18:00,SERPONG,307,662
2024-11-25 19:00,SERPONG,144,271
2024-11-26 06:00,SERPONG,913,418
2024-11-26 07:00,SERPONG,1016,651
2024-11-26 08:00,SERPONG,803,564
2024-11-26 09:00,SERPONG,292,237
2024-11-26 16:00,SERPONG,450,702
2024-11-26 17:00,SERPONG,615,896
2024-11-26 18:00,SERPONG,300,609
2024-11-26 19:00,SERPONG,135,220
2024-11-27 06:00,SERPONG,571,311
2024-11-27 07:00,SERPONG,696,456
2024-11-27 08:00,SERPONG,442,322
2024-11-27 09:00,SERPONG,148,131
2024-11-27 16:00,SERPONG,304,471
2024-11-27 17:00,SERPONG,311,519
2024-11-27 18:00,SERPONG,190,327
2024-11-27 19:00,SERPONG,72,143
2024-11-28 06:00,SERPONG,860,603
2024-11-28 07:00,SERPONG,1054,708
2024-11-28 08:00,SERPONG,669,672
2024-11-28 09:00,SERPONG,270,242
2024-11-28 16:00,SERPONG,447,974
2024-11-28 17:00,SERPONG,650,1153
2024-11-28 18:00,SERPONG,260,677
2024-11-28 19:00,SERPONG,120,252
2024-11-29 06:00,SERPONG,929,473
2024-11-29 07:00,SERPONG,1243,809
2024-11-29 08:00,SERPONG,813,553
2024-11-29 09:00,SERPONG,290,223
2024-11-29 16:00,SERPONG,501,798
2024-11-29 17:00,SERPONG,563,1022
2024-11-29 18:00,SERPONG,342,721
2024-11-29 19:00,SERPONG,120,246
2024-11-30 06:00,SERPONG,786,481
2024-11-30 07:00,SERPONG,1064,645
2024-11-30 08:00,SERPONG,580,472
2024-11-30 09:00,SERPONG,305,241
2024-11-30 16:00,SERPONG,482,724
2024-11-30 17:00,SERPONG,508,752
2024-11-30 18:00,SERPONG,247,507
2024-11-30 19:00,SERPONG,118,225
2024-12-01 06:00,SERPONG,692,400
2024-12-01 07:00,SERPONG,818,679
2024-12-01 08:00,SERPONG,502,462
2024-12-01 09:00,SERPONG,207,234
2024-12-01 16:00,SERPONG,326,767
2024-12-01 17:00,SERPONG,467,737
2024-12-01 18:00,SERPONG,230,486
2024-12-01 19:00,SERPONG,93,232
2024-12-02 06:00,SERPONG,879,512
2024-12-02 07:00,SERPONG,1273,847
2024-12-02 08:00,SERPONG,698,770
2024-12-02 09:00,SERPONG,321,309
2024-12-02 16:00,SERPONG,441,932
2024-12-02 17:00,SERPONG,632,1031
2024-12-02 18:00,SERPONG,299,623
2024-12-02 19:00,SERPONG,133,309
2024-12-03 06:00,SERPONG,979,462
2024-12-03 07:00,SERPONG,1119,786
2024-12-03 08:00,SERPONG,731,637
2024-12-03 09:00,SERPONG,312,263
2024-12-03 16:00,SERPONG,478,926
2024-12-03 17:00,SERPONG,679,927
2024-12-03 18:00,SERPONG,287,596
2024-12-03 19:00,SERPONG,111,282
2024-12-04 06:00,SERPONG,346,100
2024-12-04 07:00,SERPONG,429,173
2024-12-04 08:00,SERPONG,263,120
2024-12-04 09:00,SERPONG,131,61
2024-12-04 16:00,SERPONG,173,185
2024-12-04 17:00,SERPONG,199,233
2024-12-04 18:00,SERPONG,100,144
2024-12-04 19:00,SERPONG,43,60
2024-12-18 06:00,SERPONG,883,621
2024-12-18 07:00,SERPONG,1022,907
2024-12-18 08:00,SERPONG,687,741
2024-12-18 09:00,SERPONG,299,266
2024-12-18 16:00,SERPONG,513,1059
2024-12-18 17:00,SERPONG,573,1225
2024-12-18 18:00,SERPONG,291,706
2024-12-18 19:00,SERPONG,135,296
2024-12-19 06:00,SERPONG,1072,457
2024-12-19 07:00,SERPONG,1220,761
2024-12-19 08:00,SERPONG,796,614
2024-12-19 09:00,SERPONG,354,283
2024-12-19 16:00,SERPONG,487,1049
2024-12-19 17:00,SERPONG,679,1120
2024-12-19 18:00,SERPONG,343,687
2024-12-19 19:00,SERPONG,124,246
2024-12-20 06:00,SERPONG,854,519
2024-12-20 07:00,SERPONG,1152,908
2024-12-20 08:00,SERPONG,803,578
2024-12-20 09:00,SERPONG,277,295
2024-12-20 16:00,SERPONG,531,953
2024-12-20 17:00,SERPONG,618,1139
2024-12-20 18:00,SERPONG,355,747
2024-12-20 19:00,SERPONG,127,234
2024-12-21 06:00,SERPONG,1008,491
2024-12-21 07:00,SERPONG,1160,792
2024-12-21 08:00,SERPONG,667,637
2024-12-21 09:00,SERPONG,296,264
2024-12-21 16:00,SERPONG,459,834
2024-12-21 17:00,SERPONG,635,803
2024-12-21 18:00,SERPONG,316,616
2024-12-21 19:00,SERPONG,133,221
2024-12-22 06:00,SERPONG,758,446
2024-12-22 07:00,SERPONG,936,563
2024-12-22 08:00,SERPONG,647,543
2024-12-22 09:00,SERPONG,251,222
2024-12-22 16:00,SERPONG,412,650
2024-12-22 17:00,SERPONG,489,891
2024-12-22 18:00,SERPONG,249,521
2024-12-22 19:00,SERPONG,88,220
2024-12-23 06:00,SERPONG,871,615
2024-12-23 07:00,SERPONG,1305,985
2024-12-23 08:00,SERPONG,862,733
2024-12-23 09:00,SERPONG,305,282
2024-12-23 16:00,SERPONG,471,1001
2024-12-23 17:00,SERPONG,600,1043
2024-12-23 18:00,SERPONG,305,772
2024-12-23 19:00,SERPONG,126,307
2024-12-24 06:00,SERPONG,1118,618
2024-12-24 07:00,SERPONG,1079,698
2024-12-24 08:00,SERPONG,804,609
2024-12-24 09:00,SERPONG,315,310
2024-12-24 16:00,SERPONG,630,1091
2024-12-24 17:00,SERPONG,769,1245
2024-12-24 18:00,SERPONG,310,584
2024-12-24 19:00,SERPONG,130,278
2024-12-25 06:00,SERPONG,713,468
2024-12-25 07:00,SERPONG,789,558
2024-12-25 08:00,SERPONG,632,498
2024-12-25 09:00,SERPONG,237,215
2024-12-25 16:00,SERPONG,426,821
2024-12-25 17:00,SERPONG,551,902
2024-12-25 18:00,SERPONG,216,456
2024-12-25 19:00,SERPONG,103,208
2024-12-26 06:00,SERPONG,891,417
2024-12-26 07:00,SERPONG,1104,594
2024-12-26 08:00,SERPONG,591,576
2024-12-26 09:00,SERPONG,309,256
2024-12-26 16:00,SERPONG,459,879
2024-12-26 17:00,SERPONG,513,977
2024-12-26 18:00,SERPONG,300,607
2024-12-26 19:00,SERPONG,120,249
2024-12-27 06:00,SERPONG,896,529
2024-12-27 07:00,SERPONG,1119,844
2024-12-27 08:00,SERPONG,670,711
2024-12-27 09:00,SERPONG,306,248
2024-12-27 16:00,SERPONG,543,836
2024-12-27 17:00,SERPONG,556,1107
2024-12-27 18:00,SERPONG,323,712
2024-12-27 19:00,SERPONG,139,220
2024-12-28 06:00,SERPONG,1008,446
2024-12-28 07:00,SERPONG,1148,686
2024-12-28 08:00,SERPONG,816,663
2024-12-28 09:00,SERPONG,305,220
2024-12-28 16:00,SERPONG,476,768
2024-12-28 17:00,SERPONG,658,879
2024-12-28 18:00,SERPONG,347,543
2024-12-28 19:00,SERPONG,107,264
2024-12-29 06:00,SERPONG,790,413
2024-12-29 07:00,SERPONG,1024,751
2024-12-29 08:00,SERPONG,635,506
2024-12-29 09:00,SERPONG,290,227
2024-12-29 16:00,SERPONG,451,801
2024-12-29 17:00,SERPONG,510,1008
2024-12-29 18:00,SERPONG,287,574
2024-12-29 19:00,SERPONG,104,219
2024-12-30 06:00,SERPONG,1060,569
2024-12-30 07:00,SERPONG,1299,970
2024-12-30 08:00,SERPONG,913,669
2024-12-30 09:00,SERPONG,335,331
2024-12-30 16:00,SERPONG,522,919
2024-12-30 17:00,SERPONG,682,1303
2024-12-30 18:00,SERPONG,361,767
2024-12-30 19:00,SERPONG,129,260
2024-12-31 06:00,SERPONG,1403,551
2024-12-31 07:00,SERPONG,1560,929
2024-12-31 08:00,SERPONG,868,754
2024-12-31 09:00,SERPONG,360,285
2024-12-31 16:00,SERPONG,657,1115
2024-12-31 17:00,SERPONG,718,1328
2024-12-31 18:00,SERPONG,356,700
2024-12-31 19:00,SERPONG,162,280
2025-01-01 06:00,SERPONG,745,519
2025-01-01 07:00,SERPONG,943,816
2025-01-01 08:00,SERPONG,769,674
2025-01-01 09:00,SERPONG,252,253
2025-01-01 16:00,SERPONG,403,894
2025-01-01 17:00,SERPONG,642,974
2025-01-01 18:00,SERPONG,247,639
2025-01-01 19:00,SERPONG,126,231
2025-01-02 06:00,SERPONG,1146,621
2025-01-02 07:00,SERPONG,1265,1033
2025-01-02 08:00,SERPONG,977,747
2025-01-02 09:00,SERPONG,346,277
2025-01-02 16:00,SERPONG,545,1029
